TIME_PERIOD,ACTIVITY,B1G,SAL,Produtividade_Trabalho,REF_AREA,Prod_Projetada_Contrafactual,Choque_Estrutural_Percentual
2016,C18,2523729.787,1657.17565977321,1522.910243169623,G7,1537.0090053925596,-0.917285596471551
2017,C18,2477539.844,1633.686617903858,1516.5331079095627,G7,1519.2772714883395,-0.18062296002681055
2018,C18,2367990.89,1607.80937110647,1472.8057520714565,G7,1501.545537584112,-1.9140135808931924
2019,C18,2351003.878,1556.682589961639,1510.2654151595125,G7,1483.8138036798846,1.782677274872868
2020,C18,2200227.5184277724,1396.2731216712768,1575.7859148604093,G7,1466.0820697756571,7.4827901756918225
2021,C18,2333163.293596186,1359.513112945852,1716.1756450738358,G7,1448.3503358714297,18.491749031235827
2022,C18,2314649.2683669263,1322.2774002419578,1750.5020262339647,G7,1430.6186019672095,22.359797630681655
2023,C18,51504.38090547338,865.052,59.53905765835277,G7,1412.886868062982,-95.78599964341244
2024,C18,3878.10379414704,74.449,52.090743920630764,G7,1395.1551341587547,-96.26631170647269
2015,C19,5423957.233,388.2718,13969.485378541527,G7,14450.458420824492,-3.3284275714730027
2016,C19,5778253.975,380.2624,15195.438662881208,G7,14682.20272830571,3.4956330740893105
2017,C19,5979709.171,392.3206,15241.894437865358,G7,14913.947035786987,2.198930982465197
2018,C19,5955829.022,400.4193,14873.980904516839,G7,15145.691343268205,-1.793978449667355
2019,C19,6003214.399999999,392.6509,15288.935795129973,G7,15377.435650749481,-0.5755176456563094
2020,C19,5921270.83500864,372.5876,15892.291732222542,G7,15609.179958230758,1.8137517457635477
2021,C19,6116628.710936108,376.8461,16231.105246773439,G7,15840.924265711976,2.4631200460065283
2022,C19,3163697.2524560387,371.7548,8510.171899477933,G7,16072.668573193252,-47.051904537672144
2023,C19,4389202.671369069,362.1737,12119.054120630706,G7,16304.41288067447,-25.670097970866813
2024,C19,17590.0702547307,16.038,1096.774551361186,G7,16536.157188155747,-93.36741578541134
2015,C19T23,25646816.3982095,9311.68558137497,2754.2614249677526,G7,2788.9933113670195,-1.2453198169286028
2016,C19T23,26624192.2916212,9321.6132208875,2856.178609938757,G7,2803.3927835551513,1.8829265272155116
2017,C19T23,26851083.192292802,9497.14765793549,2827.278690339932,G7,2817.7922557432794,0.33666195857118275
2018,C19T23,27019002.952893198,9671.09673509439,2793.788925184346,G7,2832.1917279314075,-1.355939372618331
2019,C19T23,27813062.723264802,9733.5132398813,2857.4536282856056,G7,2846.5912001195393,0.381594243866501
