REF_AREA,ACTIVITY,TIME_PERIOD,B1G,SAL,Produtividade_Trabalho
NLD,C14,2017,125.29889298893,1.78911230995585,70.03411261086345
NLD,C14,2018,95.5331209122924,1.88303164294597,50.73367793375608
NLD,C14,2019,136.901455861314,1.7510932185743,78.18056423790848
NLD,C14,2020,82.537287243376,1.62544314153259,50.778329388718966
NLD,C14,2021,141.804178982343,1.49925017041581,94.58340027602883
NLD,C14,2022,171.787839132056,1.59058145122537,108.00317016127163
NLD,C15,2015,122.41206313416,1.52676537585421,80.17739010204608
NLD,C15,2016,113.328054298643,1.61405546682154,70.21323407293613
NLD,C15,2017,129.616236162362,1.51937224129476,85.30907215463355
NLD,C15,2018,127.216501760859,1.70685366864723,74.53275233704403
NLD,C15,2019,150.200454430699,1.67918373013119,89.44849317886391
NLD,C15,2020,121.9231444113,1.66362148895554,73.28779125583799
NLD,C15,2021,158.5738129334,1.6013633265167,99.02425658662435
NLD,C15,2022,139.332928799632,1.68188370975493,82.84337852343812
NLD,C15,2023,124.96535388169625,1.74814500741997,71.48454696337149
NLD,C16,2015,776.0,10.0,77.6
NLD,C16,2016,877.0,11.0,79.72727272727273
NLD,C16,2017,967.0,12.0,80.58333333333333
NLD,C16,2018,1064.0,12.0,88.66666666666667
NLD,C16,2019,1180.0,12.0,98.33333333333333
NLD,C16,2020,1228.0,13.0,94.46153846153847
NLD,C16,2021,1370.0,13.0,105.38461538461539
NLD,C16,2022,1494.0,14.0,106.71428571428571
NLD,C16,2023,1495.0,14.0,106.78571428571429
NLD,C16,2024,1463.0,14.0,104.5
NLD,C16T18,2015,3837.0,44.0,87.20454545454545
NLD,C16T18,2016,3983.0,44.0,90.52272727272727
NLD,C16T18,2017,4123.0,44.0,93.70454545454545
NLD,C16T18,2018,4423.0,43.0,102.86046511627907
NLD,C16T18,2019,4685.0,43.0,108.95348837209302
NLD,C16T18,2020,4685.0,43.0,108.95348837209302
NLD,C16T18,2021,4426.0,43.0,102.93023255813954
NLD,C16T18,2022,4928.0,74.193,66.4213605057081
NLD,C16T18,2023,4748.0,44.0,107.9090909090909
NLD,C16T18,2024,4767.0,43.0,110.86046511627907
NLD,C17,2015,1593.0,16.0,99.5625
NLD,C17,2016,1705.0,16.0,106.5625
NLD,C17,2017,1808.0,16.0,113.0
NLD,C17,2018,2040.0,17.0,120.0
NLD,C17,2019,2306.0,17.0,135.64705882352942
NLD,C17,2020,2345.0,17.0,137.94117647058823
NLD,C17,2021,1939.0,17.0,114.05882352941177
NLD,C17,2022,2245.0,28.915,77.64136261455992
NLD,C17,2023,2087.0,18.0,115.94444444444444
NLD,C17,2024,2126.0,17.0,125.05882352941177
NLD,C18,2015,1468.0,17.0,86.3529411764706
NLD,C18,2016,1401.0,17.0,82.41176470588235
NLD,C18,2017,1348.0,16.0,84.25
NLD,C18,2018,1319.0,15.0,87.93333333333334
NLD,C18,2019,1199.0,14.0,85.64285714285714
NLD,C18,2020,1112.0,13.0,85.53846153846153
NLD,C18,2021,1117.0,13.0,85.92307692307692
NLD,C18,2022,82.99513194978222,13.0,6.384240919214017
NLD,C18,2023,1166.0,13.0,89.6923076923077
NLD,C18,2024,1178.0,12.0,98.16666666666667
NLD,C19,2015,1334.0,5.0,266.8
NLD,C19,2016,1302.0,5.0,260.4
NLD,C19,2017,1392.0,5.0,278.4
NLD,C19,2018,1047.0,5.0,209.4
NLD,C19,2019,1502.0,5.0,300.4
NLD,C19,2020,159.0,5.0,31.8
NLD,C19,2021,1239.0,5.0,247.8
NLD,C19,2022,925.0,5.0,185.0
NLD,C19,2023,2686.0,5.0,537.2
NLD,C19,2024,1623.0,5.0,324.6
NLD,C19T23,2015,17888.0,106.0,168.75471698113208
NLD,C19T23,2016,19752.0,107.0,184.5981308411215
NLD,C19T23,2017,21324.0,109.0,195.63302752293578
NLD,C19T23,2018,22103.0,111.0,199.12612612612614
NLD,C19T23,2019,22018.0,113.0,194.8495575221239
NLD,C19T23,2020,20378.0,113.0,180.3362831858407
NLD,C19T23,2021,25073.0,113.0,221.8849557522124
NLD,C19T23,2022,25940.0,117.0,221.7094017094017
NLD,C19T23,2023,26090.0,119.0,219.2436974789916
NLD,C19T23,2024,26300.0,119.0,221.00840336134453
NLD,C20,2015,8628.0,41.0,210.4390243902439
NLD,C20,2016,9350.0,42.0,222.61904761904762
NLD,C20,2017,10328.0,42.0,245.9047619047619
NLD,C20,2018,10972.0,43.0,255.1627906976744
NLD,C20,2019,9463.0,43.0,220.06976744186048
NLD,C20,2020,8251.0,43.0,191.88372093023256
NLD,C20,2021,10660.0,42.0,253.8095238095238
NLD,C20,2022,7890.0,44.0,179.3181818181818
NLD,C20,2023,7441.0,45.0,165.35555555555555
NLD,C20,2024,7973.0,46.0,173.32608695652175
NLD,C20_21,2015,12200.0,54.0,225.92592592592592
NLD,C20_21,2016,13640.0,54.0,252.59259259259258
NLD,C20_21,2017,14996.0,55.0,272.6545454545454
NLD,C20_21,2018,15946.0,56.0,284.75
NLD,C20_21,2019,15262.0,57.0,267.7543859649123
NLD,C20_21,2020,14766.0,57.0,259.05263157894734
NLD,C20_21,2021,18222.0,57.0,319.6842105263158
NLD,C20_21,2022,16437.0,60.0,273.95
NLD,C20_21,2023,17362.0,63.0,275.58730158730157
NLD,C20_21,2024,18616.0,64.0,290.875
NLD,C21,2015,3572.0,13.0,274.7692307692308
NLD,C21,2016,4290.0,13.0,330.0
NLD,C21,2017,4668.0,13.0,359.0769230769231
NLD,C21,2018,4974.0,13.0,382.61538461538464
NLD,C21,2019,5799.0,14.0,414.2142857142857
NLD,C21,2020,6515.0,14.0,465.35714285714283
NLD,C21,2021,7562.0,15.0,504.1333333333333
NLD,C21,2022,96.54727398205658,17.0,5.6792514107092105
NLD,C21,2023,9921.0,17.0,583.5882352941177
NLD,C21,2024,10643.0,18.0,591.2777777777778
NLD,C22,2015,2734.0,28.0,97.64285714285714
NLD,C22,2016,2967.0,29.0,102.3103448275862
NLD,C22,2017,3007.0,30.0,100.23333333333333
NLD,C22,2018,3002.0,30.0,100.06666666666666
NLD,C22,2019,3052.0,30.0,101.73333333333333
NLD,C22,2020,3137.0,31.0,101.19354838709677
NLD,C22,2021,3281.0,31.0,105.83870967741936
NLD,C22,2022,3533.0,54.181,65.20736051383327
NLD,C22,2023,3549.0,31.0,114.48387096774194
NLD,C22,2024,3602.0,31.0,116.19354838709677
NLD,C22_23,2015,4354.0,47.0,92.63829787234043
NLD,C22_23,2016,4810.0,48.0,100.20833333333333
NLD,C22_23,2017,4936.0,49.0,100.73469387755102
NLD,C22_23,2018,5110.0,50.0,102.2
NLD,C22_23,2019,5254.0,51.0,103.01960784313725
NLD,C22_23,2020,5453.0,51.0,106.92156862745098
NLD,C22_23,2021,5612.0,51.0,110.03921568627452
NLD,C22_23,2022,5921.0,56.0,105.73214285714286
NLD,C22_23,2023,6042.0,51.0,118.47058823529412
NLD,C22_23,2024,6061.0,50.0,121.22
NLD,C23,2015,1620.0,18.0,90.0
NLD,C23,2016,1843.0,19.0,97.0
NLD,C23,2017,1929.0,19.0,101.52631578947368
NLD,C23,2018,2108.0,20.0,105.4
NLD,C23,2019,2202.0,20.0,110.1
NLD,C23,2020,2316.0,20.0,115.8
NLD,C23,2021,2331.0,20.0,116.55
NLD,C23,2022,2494.0,21.0,118.76190476190476
NLD,C23,2023,2493.0,20.0,124.65
NLD,C23,2024,2459.0,20.0,122.95
NLD,C24,2015,1829.0,19.0,96.26315789473684
NLD,C24,2016,2067.0,19.0,108.78947368421052
NLD,C24,2017,2106.0,19.0,110.84210526315789
NLD,C24,2018,2353.0,21.0,112.04761904761905
NLD,C24,2019,1964.0,21.0,93.52380952380952
NLD,C24,2020,1666.0,20.0,83.3
NLD,C24,2021,2509.0,19.0,132.05263157894737
NLD,C24,2022,2336.0,20.0,116.8
NLD,C24,2023,1886.0,20.0,94.3
NLD,C24,2024,1842.0,19.0,96.94736842105263
NLD,C241_2431,2015,1339.15982816343,13.3072678246692,100.63371728950075
NLD,C241_2431,2016,1544.14107113977,13.2635068153656,116.42027200158729
NLD,C241_2431,2017,1604.67299184478,14.8543629533838,108.02704881256709
NLD,C241_2431,2018,1875.23528404687,15.6640228245364,119.7160719856376
NLD,C241_2431,2019,1546.9789354322,16.3714427805714,94.49252311885776
NLD,C241_2431,2020,1206.16860517061,15.5142568477773,77.74581902344974
NLD,C241_2431,2021,2069.51680602614,14.7714808043876,140.10218971488814
NLD,C241_2431,2022,2085.58788426087,14.9361559139785,139.63351054129015
NLD,C241_2431,2023,1124.81626054843,15.1496080379817,74.24721865598069
NLD,C242_2432,2015,489.840171836569,5.69273217533079,86.0465865510537
NLD,C242_2432,2016,522.858928860229,5.73649318463444,91.14609083137059
NLD,C242_2432,2017,501.327008155217,5.14563704661618,97.42758838478404
NLD,C242_2432,2018,477.764715953134,5.33597717546361,89.53649917207976
NLD,C242_2432,2019,417.021064567798,5.62855721942863,74.0902238904717
NLD,C242_2432,2020,459.831394829389,5.48574315222271,83.8229902621443
NLD,C242_2432,2021,439.48319397386,5.22851919561242,84.05500248381188
NLD,C242_2432,2022,588.412115739128,8.44785014228546,69.6522909176441
NLD,C242_2432,2023,761.183739451571,4.85039196201832,156.93241812458206
NLD,C24_25,2015,8446.0,94.0,89.85106382978724
NLD,C24_25,2016,9079.0,95.0,95.56842105263158
NLD,C24_25,2017,9188.0,96.0,95.70833333333333
NLD,C24_25,2018,9935.0,99.0,100.35353535353535
NLD,C24_25,2019,9928.0,101.0,98.29702970297029
NLD,C24_25,2020,9321.0,101.0,92.2871287128713
NLD,C24_25,2021,10528.0,100.0,105.28
NLD,C24_25,2022,10733.0,100.0,107.33
NLD,C24_25,2023,11651.0,100.0,116.51
NLD,C24_25,2024,11550.0,99.0,116.66666666666667
NLD,C25,2015,6617.0,76.0,87.0657894736842
NLD,C25,2016,7012.0,76.0,92.26315789473684
NLD,C25,2017,7082.0,77.0,91.97402597402598
NLD,C25,2018,7582.0,79.0,95.9746835443038
NLD,C25,2019,7964.0,80.0,99.55
NLD,C25,2020,7655.0,80.0,95.6875
NLD,C25,2021,8019.0,80.0,100.2375
NLD,C25,2022,9224.0,81.0,113.87654320987654
NLD,C25,2023,9765.0,80.0,122.0625
NLD,C25,2024,9708.0,80.0,121.35
NLD,C252,2021,2790.5736714694,0.0009825202787615,2840219.9239968993
NLD,C252,2022,3209.90791191342,0.0006881283352568,4664693.702397136
NLD,C252,2023,3398.17332608788,0.0019765539803707,1719241.3462194225
NLD,C25X252,2021,5228.4263285306,85.9990174797212,60.79634956019674
NLD,C25X252,2022,6014.09208808658,86.999013034748,69.12827948616508
NLD,C25X252,2023,6366.82667391212,86.9980234460196,73.18357845063686
NLD,C26,2015,5268.0,23.0,229.04347826086956
NLD,C26,2016,4526.0,22.0,205.72727272727272
NLD,C26,2017,4703.0,22.0,213.77272727272728
NLD,C26,2018,5396.0,23.0,234.6086956521739
NLD,C26,2019,5451.0,25.0,218.04
NLD,C26,2020,5219.0,25.0,208.76
NLD,C26,2021,5504.0,25.0,220.16
NLD,C26,2022,6488.0,43.668,148.57561601172483
NLD,C26,2023,6768.0,26.0,260.3076923076923
NLD,C26,2024,7365.0,27.0,272.77777777777777
NLD,C265_267,2015,1369.39092886335,10.5187768864086,130.18537646071297
NLD,C265_267,2016,1151.84258889333,10.3778203144091,110.99080095789022
NLD,C265_267,2017,1377.05771741405,10.6071634180442,129.8233715407355
NLD,C265_267,2018,1388.14022206419,10.9385896939171,126.90303420340636
NLD,C265_267,2019,1451.53119581795,11.9493170249387,121.47398824456214
NLD,C265_267,2020,1532.71016127196,11.6667545478513,131.37416708181658
NLD,C265_267,2021,1516.78068486592,12.2631539471217,123.68601840980114
NLD,C265_267,2022,1865.11067180538,12.3730158730159,150.74018258337227
NLD,C265_267,2023,1914.56898732204,12.694383142308,150.82016714472246
NLD,C266,2015,58.3505777862728,4.52505522613649,12.894997932675565
NLD,C266,2016,54.1882835747245,3.87610979881077,13.980069293019
NLD,C266,2017,63.374690506651,3.86832798749898,16.38296719188621
NLD,C266,2018,78.3486506204467,4.35296396745447,17.998920093580168
NLD,C266,2019,70.6651554785424,4.50265499688724,15.69410837103762
NLD,C266,2020,74.2069584217546,4.82181462091823,15.38984060063744
NLD,C266,2021,50.4425535148187,5.15698481155072,9.781404320182684
NLD,C266,2022,37.4614356756094,5.57539682539682,6.719061772422476
NLD,C266,2023,38.3057197450337,5.43874136826368,7.0431221400886015
NLD,C26T28,2015,17349.0,116.0,149.56034482758622
NLD,C26T28,2016,16974.0,118.0,143.84745762711864
NLD,C26T28,2017,18826.0,119.0,158.2016806722689
NLD,C26T28,2018,20515.0,124.0,165.44354838709677
NLD,C26T28,2019,22431.0,129.0,173.88372093023256
NLD,C26T28,2020,23765.0,132.0,180.03787878787878
NLD,C26T28,2021,27334.0,135.0,202.47407407407408
NLD,C26T28,2022,29950.0,140.0,213.92857142857142
NLD,C26T28,2023,33112.0,147.0,225.2517006802721
NLD,C26T28,2024,36249.0,149.0,243.28187919463087
NLD,C26_27,2015,7751.0,42.0,184.54761904761904
NLD,C26_27,2016,7244.0,42.0,172.47619047619048
NLD,C26_27,2017,7499.0,41.0,182.90243902439025
NLD,C26_27,2018,8133.0,44.0,184.8409090909091
NLD,C26_27,2019,8398.0,45.0,186.62222222222223
NLD,C26_27,2020,8394.0,45.0,186.53333333333333
NLD,C26_27,2021,8749.0,47.0,186.14893617021278
NLD,C26_27,2022,10405.0,48.0,216.77083333333334
NLD,C26_27,2023,10536.0,50.0,210.72
NLD,C26_27,2024,11664.0,50.0,233.28
NLD,C27,2015,2483.0,19.0,130.68421052631578
NLD,C27,2016,2718.0,20.0,135.9
NLD,C27,2017,2796.0,19.0,147.1578947368421
NLD,C27,2018,2737.0,21.0,130.33333333333334
NLD,C27,2019,2947.0,20.0,147.35
NLD,C27,2020,3175.0,20.0,158.75
NLD,C27,2021,3245.0,21.0,154.52380952380952
NLD,C27,2022,3397.0,23.0,147.69565217391303
NLD,C27,2023,3768.0,24.0,157.0
NLD,C27,2024,4299.0,23.0,186.91304347826087
NLD,C28,2015,9598.0,74.0,129.7027027027027
NLD,C28,2016,9730.0,76.0,128.02631578947367
NLD,C28,2017,11327.0,78.0,145.21794871794873
NLD,C28,2018,12382.0,80.0,154.775
NLD,C28,2019,14033.0,84.0,167.0595238095238
NLD,C28,2020,15371.0,87.0,176.67816091954023
NLD,C28,2021,18585.0,88.0,211.1931818181818
NLD,C28,2022,19308.0,92.0,209.8695652173913
NLD,C28,2023,22576.0,97.0,232.7422680412371
NLD,C28,2024,24585.0,99.0,248.33333333333334
NLD,C29,2015,2026.0,17.0,119.17647058823529
NLD,C29,2016,2213.0,18.0,122.94444444444444
NLD,C29,2017,2564.0,19.0,134.94736842105263
NLD,C29,2018,2901.0,22.0,131.86363636363637
NLD,C29,2019,2935.0,23.0,127.6086956521739
NLD,C29,2020,2613.0,22.0,118.77272727272727
NLD,C29,2021,2787.0,22.0,126.68181818181819
NLD,C29,2022,3080.0,36.744,83.82320923143915
NLD,C29,2023,3906.0,22.0,177.54545454545453
NLD,C29,2024,2282.0,20.0,114.1
NLD,C29_30,2015,3449.0,33.0,104.51515151515152
NLD,C29_30,2016,3542.0,34.0,104.17647058823529
NLD,C29_30,2017,4110.0,35.0,117.42857142857143
NLD,C29_30,2018,4292.0,38.0,112.94736842105263
NLD,C29_30,2019,4466.0,40.0,111.65
NLD,C29_30,2020,4235.0,39.0,108.58974358974359
NLD,C29_30,2021,4333.0,38.0,114.02631578947368
NLD,C29_30,2022,5016.0,40.0,125.4
NLD,C29_30,2023,5707.0,39.0,146.33333333333334
NLD,C29_30,2024,4294.0,38.0,113.0
NLD,C30,2015,1423.0,16.0,88.9375
NLD,C30,2016,1329.0,16.0,83.0625
NLD,C30,2017,1546.0,16.0,96.625
NLD,C30,2018,1391.0,16.0,86.9375
NLD,C30,2019,1531.0,17.0,90.05882352941177
NLD,C30,2020,1622.0,17.0,95.41176470588235
NLD,C30,2021,1546.0,16.0,96.625
NLD,C30,2022,2076.0,16.0,129.75
NLD,C30,2023,1801.0,17.0,105.94117647058823
NLD,C30,2024,2012.0,18.0,111.77777777777777
NLD,C301,2015,971.068446269678,10.570770205657,91.863547062068
NLD,C301,2016,760.975632688239,10.6189773264053,71.66185681515546
NLD,C301,2017,974.668006566299,11.147201946472,87.43611277938439
NLD,C301,2018,769.683816777016,10.9306061131334,70.41547456844332
NLD,C301,2019,803.356090452761,11.5419772566516,69.60298678372371
NLD,C301,2020,944.399603597163,11.1690918213748,84.55473539843433
NLD,C301,2021,898.188799875901,10.2455182716617,87.6665070580393
NLD,C301,2022,954.64501367548,9.78520504192095,97.56004187808742
NLD,C301,2023,978.674010497767,10.1400032660171,96.51614351818459
NLD,C302_309,2015,226.018939339247,2.48264877428615,91.03943404327723
NLD,C302_309,2016,244.084546535702,2.57274953724806,94.8730309740088
NLD,C302_309,2017,250.01775746146,2.72066228302434,91.89591777761389
NLD,C302_309,2018,281.15853883777,2.79944531114578,100.43366009629068
NLD,C302_309,2019,311.385002247722,3.04392916770381,102.29705919294288
NLD,C302_309,2020,355.712265450173,3.27348023471371,108.66485817693739
NLD,C302_309,2021,362.470783928414,3.29147815894921,110.12401311030763
NLD,C302_309,2022,506.622331814807,3.3712515627036,150.27722565103315
NLD,C302_309,2023,433.290924850133,3.74243748935328,115.77773204837385
NLD,C303,2015,225.912614391075,3.7409989054669,60.38831341568642
NLD,C303,2016,323.939820776059,3.63267595654228,89.17388301388635
NLD,C303,2017,321.314235972241,3.01739659367397,106.48724024076996
NLD,C303,2018,339.094838801393,3.19922574680765,105.99278251613192
NLD,C303,2019,416.258907299517,3.34947494422983,124.27586837650774
NLD,C303,2020,321.888130952664,3.48018063221274,92.49178849317477
NLD,C303,2021,285.340416195685,3.27321305447024,87.17440980690043
NLD,C303,2022,335.732654509713,3.3402726287572,100.51055462338937
NLD,C303,2023,389.0350646521,3.60470306461271,107.92430268979673
NLD,C304,2015,0.0,0.205582114589942,0.0
NLD,C304,2016,0.0,0.175597179804372,0.0
NLD,C304,2017,0.0,0.114739176829674,0.0
NLD,C304,2018,1.0628055838212,0.0707228289131566,15.02775836535416
NLD,C304,2019,0.0,0.064618631414748,0.0
NLD,C304,2020,0.0,0.0772473116987299,0.0
NLD,C304,2021,0.0,0.18979051491887,0.0
NLD,C304,2022,0.0,0.503270766618253,0.0
NLD,C304,2023,0.0,0.512856180016921,0.0
NLD,C31T33,2015,5438.0,59.0,92.16949152542372
NLD,C31T33,2016,5510.0,61.0,90.32786885245902
NLD,C31T33,2017,6087.0,64.0,95.109375
NLD,C31T33,2018,6554.0,66.0,99.3030303030303
NLD,C31T33,2019,6593.0,68.0,96.95588235294117
NLD,C31T33,2020,6531.0,67.0,97.4776119402985
NLD,C31T33,2021,6993.0,68.0,102.83823529411765
NLD,C31T33,2022,7647.0,77.0,99.31168831168831
NLD,C31T33,2023,8641.0,71.0,121.70422535211267
NLD,C31T33,2024,9436.0,72.0,131.05555555555554
NLD,C31_32,2015,2266.0,26.0,87.15384615384616
NLD,C31_32,2016,2332.0,27.0,86.37037037037037
NLD,C31_32,2017,2663.0,28.0,95.10714285714286
NLD,C31_32,2018,2784.0,29.0,96.0
NLD,C31_32,2019,2888.0,30.0,96.26666666666667
NLD,C31_32,2020,2953.0,30.0,98.43333333333334
NLD,C31_32,2021,3192.0,32.0,99.75
NLD,C31_32,2022,3305.0,33.0,100.15151515151516
NLD,C31_32,2023,3394.0,32.0,106.0625
NLD,C31_32,2024,3468.0,32.0,108.375
NLD,C33,2015,3172.0,33.0,96.12121212121212
NLD,C33,2016,3178.0,34.0,93.47058823529412
NLD,C33,2017,3424.0,36.0,95.11111111111111
NLD,C33,2018,3770.0,37.0,101.89189189189189
NLD,C33,2019,3705.0,38.0,97.5
NLD,C33,2020,3578.0,37.0,96.70270270270271
NLD,C33,2021,3801.0,36.0,105.58333333333333
NLD,C33,2022,4399.0,37.0,118.89189189189189
NLD,C33,2023,5247.0,38.0,138.07894736842104
NLD,C33,2024,5968.0,40.0,149.2
NLD,D,2015,7708.0,25.0,308.32
NLD,D,2016,7735.0,25.0,309.4
NLD,D,2017,7406.0,25.0,296.24
NLD,D,2018,8019.0,25.0,320.76
NLD,D,2019,9129.0,25.0,365.16
NLD,D,2020,10178.0,26.0,391.46153846153845
NLD,D,2021,9560.0,27.0,354.0740740740741
NLD,D,2022,9626.0,29.0,331.9310344827586
NLD,D,2023,21408.0,32.0,669.0
NLD,D,2024,19041.0,35.0,544.0285714285715
NLD,D_E,2015,11928.0,54.0,220.88888888888889
NLD,D_E,2016,11923.0,55.0,216.78181818181818
NLD,D_E,2017,11663.0,56.0,208.26785714285714
NLD,D_E,2018,12321.0,57.0,216.1578947368421
NLD,D_E,2019,13354.0,58.0,230.24137931034483
NLD,D_E,2020,14468.0,59.0,245.22033898305085
NLD,D_E,2021,14203.0,61.0,232.8360655737705
NLD,D_E,2022,14447.0,113.109,127.72635245648004
NLD,D_E,2023,26535.0,67.0,396.04477611940297
NLD,D_E,2024,24746.0,71.0,348.53521126760563
NLD,E,2015,4220.0,29.0,145.51724137931035
NLD,E,2016,4188.0,30.0,139.6
NLD,E,2017,4257.0,31.0,137.32258064516128
NLD,E,2018,4302.0,32.0,134.4375
NLD,E,2019,4225.0,33.0,128.03030303030303
NLD,E,2020,4290.0,33.0,130.0
NLD,E,2021,4643.0,34.0,136.55882352941177
NLD,E,2022,4332.981477492999,35.0,123.79947078551426
NLD,E,2023,5127.0,35.0,146.4857142857143
NLD,E,2024,5705.0,36.0,158.47222222222223
NLD,E36,2015,1080.0,5.0,216.0
NLD,E36,2016,1050.0,5.0,210.0
NLD,E36,2017,1051.0,5.0,210.2
NLD,E36,2018,986.0,5.0,197.2
NLD,E36,2019,985.0,5.0,197.0
NLD,E36,2020,1019.0,5.0,203.8
NLD,E36,2021,1024.0,5.0,204.8
NLD,E36,2022,1090.0,5.0,218.0
NLD,E36,2023,1110.0,6.0,185.0
NLD,E36,2024,1264.0,6.0,210.66666666666666
NLD,E37T39,2015,3140.0,25.0,125.6
NLD,E37T39,2016,3138.0,25.0,125.52
NLD,E37T39,2017,3206.0,26.0,123.3076923076923
NLD,E37T39,2018,3316.0,27.0,122.81481481481481
NLD,E37T39,2019,3240.0,28.0,115.71428571428571
NLD,E37T39,2020,3271.0,28.0,116.82142857142857
NLD,E37T39,2021,3619.0,29.0,124.79310344827586
NLD,E37T39,2022,4130.0,29.0,142.41379310344828
NLD,E37T39,2023,4017.0,30.0,133.9
NLD,E37T39,2024,4441.0,30.0,148.03333333333333
NLD,ENERGYP,2015,19203.3377035051,34.84945754505514,551.0369186859812
NLD,ENERGYP,2016,15465.87284593934,34.60046012269939,446.98460052538616
NLD,ENERGYP,2017,14721.84558326099,34.43684520306062,427.5027371541156
NLD,ENERGYP,2018,14700.27820710491,34.87880611385245,421.4673563974587
NLD,ENERGYP,2019,15023.70146458664,34.79118522930316,431.82493972446804
NLD,ENERGYP,2020,11246.909629720996,35.75671750181554,314.5397680631601
NLD,ENERGYP,2021,16440.0,37.3125,440.6030150753769
NLD,ENERGYP,2022,36020.0,38.48214751107636,936.0184482852034
NLD,ENERGYP,2023,28947.0,41.43578210894553,698.5990978495531
NLD,F,2015,26128.0,273.0,95.70695970695971
NLD,F,2016,28180.0,272.0,103.6029411764706
NLD,F,2017,29966.0,281.0,106.64056939501779
NLD,F,2018,32629.0,291.0,112.12714776632302
NLD,F,2019,36247.0,301.0,120.421926910299
NLD,F,2020,38666.0,307.0,125.94788273615636
NLD,F,2021,41332.0,314.0,131.63057324840764
NLD,F,2022,43981.0,565.375,77.79084678310856
NLD,F,2023,48484.0,326.0,148.72392638036808
NLD,F,2024,53301.0,329.0,162.00911854103344
NLD,G,2015,83548.0,861.0,97.03600464576074
NLD,G,2016,86726.0,885.0,97.9954802259887
NLD,G,2017,90625.0,912.0,99.36951754385964
NLD,G,2018,95182.0,942.0,101.04246284501062
NLD,G,2019,102275.0,959.0,106.64754953076121
NLD,G,2020,103442.0,965.0,107.19378238341969
NLD,G,2021,117519.0,981.0,119.79510703363914
NLD,G,2022,112773.9450642024,1729.57,65.20345812207798
NLD,G,2023,124979.0,1009.0,123.86422200198216
NLD,G,2024,135267.0,1009.0,134.06045589692766
NLD,G45,2015,7932.0,93.0,85.29032258064517
NLD,G45,2016,8323.0,96.0,86.69791666666667
NLD,G45,2017,8832.0,98.0,90.12244897959184
NLD,G45,2018,9298.0,101.0,92.05940594059406
NLD,G45,2019,9981.0,102.0,97.8529411764706
NLD,G45,2020,9915.0,101.0,98.16831683168317
NLD,G45,2021,10477.0,100.0,104.77
NLD,G45,2022,11119.0,100.0,111.19
NLD,G45,2023,11862.0,102.0,116.29411764705883
NLD,G45,2024,12868.0,106.0,121.39622641509433
NLD,G46,2015,52955.0,389.0,136.13110539845758
NLD,G46,2016,54555.0,402.0,135.7089552238806
NLD,G46,2017,56497.0,411.0,137.46228710462287
NLD,G46,2018,59397.0,422.0,140.75118483412322
NLD,G46,2019,64017.0,434.0,147.50460829493088
NLD,G46,2020,63450.0,436.0,145.5275229357798
NLD,G46,2021,74656.0,447.0,167.01565995525726
NLD,G46,2022,77603.0,458.0,169.43886462882097
NLD,G46,2023,76770.0,460.0,166.8913043478261
NLD,G46,2024,81822.0,463.0,176.72138228941685
NLD,G47,2015,22661.0,379.0,59.79155672823219
NLD,G47,2016,23848.0,388.0,61.4639175257732
NLD,G47,2017,25296.0,404.0,62.613861386138616
NLD,G47,2018,26487.0,419.0,63.214797136038186
NLD,G47,2019,28277.0,423.0,66.84869976359339
NLD,G47,2020,30077.0,428.0,70.2733644859813
NLD,G47,2021,32386.0,434.0,74.6221198156682
NLD,G47,2022,33160.0,446.0,74.34977578475336
NLD,G47,2023,36347.0,446.0,81.49551569506727
NLD,G47,2024,40577.0,440.0,92.22045454545454
NLD,GTI,2015,126257.0,1342.0,94.08122205663189
NLD,GTI,2016,130779.0,1384.0,94.49349710982659
NLD,GTI,2017,136823.0,1430.0,95.68041958041958
NLD,GTI,2018,143061.0,1484.0,96.4022911051213
NLD,GTI,2019,152441.0,1519.0,100.35615536537196
NLD,GTI,2020,142537.0,1500.0,95.02466666666666
NLD,GTI,2021,161895.0,1516.0,106.79089709762533
NLD,GTI,2022,181768.0,2753.089,66.02329238175737
NLD,GTI,2023,189463.0,1604.0,118.11907730673316
NLD,GTI,2024,204335.0,1606.0,127.23225404732254
NLD,GTN,2015,342154.0,2856.0,119.80182072829132
NLD,GTN,2016,353424.0,2964.0,119.23886639676114
NLD,GTN,2017,369368.0,3073.0,120.19785226163359
NLD,GTN,2018,387219.0,3196.0,121.15738423028786
NLD,GTN,2019,408440.0,3255.0,125.48079877112136
NLD,GTN,2020,397336.0,3179.0,124.9877319911922
NLD,GTN,2021,433732.0,3257.0,133.16917408658276
NLD,GTN,2022,484638.0,5922.238,81.83359061219761
NLD,GTN,2023,516463.0,3433.0,150.44072240023303
NLD,GTN,2024,550383.0,3424.0,160.74269859813083
NLD,GTNXL,2015,92.531604543231,3687.0,0.025096719431307566
NLD,GTNXL,2016,92.77331107627197,3800.0,0.024414029230597885
NLD,GTNXL,2017,93.65165146507316,3929.0,0.02383600189999317
NLD,GTNXL,2018,95.22196353297647,4065.0,0.023424837277484987
NLD,GTNXL,2019,97.85650780582212,4134.0,0.023671143639531232
NLD,GTNXL,2020,100.0,4011.0,0.024931438544003988
NLD,GTNXL,2021,100.93498334527972,4069.0,0.02480584500989917
NLD,GTNXL,2022,405295.5540702836,4261.0,95.11747337955494
NLD,GTNXL,2023,109.34188200666335,4292.0,0.02547574138086285
