DATAFLOW,FREQ,REF_AREA,ACTIVITY,MEASURE,PRICE_BASE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,BASE_PER,UNIT_MULT,DECIMALS,EST_METHOD,OBS_STATUS
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,M73,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,M_N,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C20,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,M72,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,F,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,M74_75,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,J59_60,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,B,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C29,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,K64,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,K,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,N77,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,A01,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,J,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C26_27,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,BTE,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C19T23,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,H50,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,M,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,S94,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,E37T39,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C16T18,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,J58T60,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C30,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,H49,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,L,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,N78,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,G45,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C18,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,R,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C13T15,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,G47,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,M69_70,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C17,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,R93,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C26,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,OTU,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,H53,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,S96,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C24_25,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,GTI,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,N79,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,A01_02,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,S,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C20_21,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,Q86,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,N,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C31_32,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,K65,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,GRC,C27,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C27,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,E,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,S95,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,N,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,M69_70,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,P,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,R,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C18,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,D,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C26_27,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,T,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C10T12,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,O,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,H52,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,M73T75,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C17,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,L68A,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,K65,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C30,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,M_N,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,LTN,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,RTU,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C24,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C22_23,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,K64,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,OTQ,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,J58T60,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,Q,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,H49,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,M73,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,H53,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C20,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,S94,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,J58,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,OTU,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,J,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C33,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C21,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,M72,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,Q87_88,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,F,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,N80T82,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,BTE,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,N79,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,GTI,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,G45,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,S96,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,B,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,A01_02,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C29_30,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C13T15,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,J59_60,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C31_32,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C24_25,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,_T,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,A03,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C22,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C23,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C28,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,I,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,D_E,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C19T23,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,M74_75,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,K,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,N78,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,H51,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C29,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,M69T71,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,R93,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,J61,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,H,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C26,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,A02,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,GTN,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,J62_63,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C25,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,E36,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,H50,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,G47,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,G46,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,L,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,A01,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,E37T39,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,K66,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,A,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,M71,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,M,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C16T18,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C31T33,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,G,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C26T28,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,N77,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,Q86,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C16,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C20_21,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,R90T92,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,S,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,EST,C19,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,RTU,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C10T12,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,D,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C10_11,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,M75,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,N77,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C26T28,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,L,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C10,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,H52,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,I56,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C16,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,H53,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,J61,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C29_30,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C27,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,J59_60,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,K65,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,R90T92,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C24_25,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,Q,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,J62_63,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,A01,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,F,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,M69,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,K,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,M73T75,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C12,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,N,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C14,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,I,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,LTN,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,_T,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,M72,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,S,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,D_E,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C26_27,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,A02,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,M_N,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C29,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C20,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C15,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,J58T60,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,R,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,E,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C22,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,C,B1G,D,IX,2020,100.0,2020.0,0,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,CRI,B07_08,B1G,D,IX,2020,100.0,2020.0,0,1,,A
